"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
114398;"Poa supina";"Poa supina Schrad., 1806 ";"MOY"
114416;"Poa trivialis";"Poa trivialis L., 1753 ";"MOY"
139023;"Poa trivialis subsp. sylvicola";"Poa trivialis subsp. sylvicola (Guss.) H.Lindb., 1906 ";"MOY"
139024;"Poa trivialis subsp. trivialis";"Poa trivialis subsp. trivialis L., 1753 ";"MOY"
114468;"Podospermum laciniatum";"Podospermum laciniatum (L.) DC., 1805 ";"MOY"
717855;"Podospermum purpureum";"Podospermum purpureum (L.) W.D.J.Koch & Ziz ";"MOY"
114480;"Polemonium caeruleum";"Polemonium caeruleum L., 1753 ";"MOY"
999575;"Polycarpon polycarpoides subsp. catalaunicum";"Polycarpon polycarpoides subsp. catalaunicum  O.BolÃ²s & Vigo, 1974 ";"TFO"
114517;"Polycarpon tetraphyllum";"Polycarpon tetraphyllum (L.) L., 1759 ";"MOY"
611920;"Polycarpon tetraphyllum subsp. alsinifolium";"Polycarpon tetraphyllum subsp. alsinifolium (Biv.)  Ball, 1877 ";"FOR"
611920;"Polycarpon tetraphyllum subsp. diphyllum";"Polycarpon tetraphyllum subsp. diphyllum (Cav.)  O.BolÃ²s & Font Quer, 1962 ";"DD"
139033;"Polycarpon tetraphyllum subsp. tetraphyllum";"Polycarpon tetraphyllum subsp. tetraphyllum (L.) L.,  1759 ";"MOY"
114519;"Polycnemum arvense";"Polycnemum arvense L., 1753 ";"MOY"
114520;"Polycnemum majus";"Polycnemum majus A.Braun, 1841 ";"MOY"
114522;"Polygala alpestris";"Polygala alpestris Rchb., 1823 ";"MOY"
114523;"Polygala alpina";"Polygala alpina (DC.) Steud., 1821 ";"MOY"
114526;"Polygala amarella";"Polygala amarella Crantz, 1769 ";"MOY"
114539;"Polygala calcarea";"Polygala calcarea F.W.Schultz, 1837 ";"MOY"
114545;"Polygala comosa";"Polygala comosa Schkuhr, 1796 ";"MOY"
114554;"Polygala exilis";"Polygala exilis DC., 1813 ";"TFO"
114569;"Polygala monspeliaca";"Polygala monspeliaca L., 1753 ";"MOY"
114573;"Polygala nicaeensis";"Polygala nicaeensis Risso ex W.D.J.Koch, 1830 ";"MOY"
114579;"Polygala pedemontana";"Polygala pedemontana Perrier & B.Verl., 1863 ";"FOR"
114586;"Polygala rupestris";"Polygala rupestris Pourr., 1788 ";"MOY"
114589;"Polygala serpyllifolia";"Polygala serpyllifolia Hose, 1797 ";"MOY"
114595;"Polygala vulgaris";"Polygala vulgaris L., 1753 ";"FAI"
847197;"Polygaloides chamaebuxus";"Polygaloides chamaebuxus (L.) O.Schwarz, 1949 ";"MOY"
114611;"Polygonatum multiflorum";"Polygonatum multiflorum (L.) All., 1785 ";"MOY"
114612;"Polygonatum odoratum";"Polygonatum odoratum (Mill.) Druce, 1906 ";"FAI"
114616;"Polygonatum verticillatum";"Polygonatum verticillatum (L.) All., 1785 ";"MOY"
114658;"Polygonum aviculare";"Polygonum aviculare L., 1753 ";"MOY"
139086;"Polygonum aviculare subsp. aviculare";"Polygonum aviculare subsp. aviculare L., 1753 ";"MOY"
139089;"Polygonum aviculare subsp. depressum";"Polygonum aviculare subsp. depressum (Meisn.)  Arcang., 1882 ";"DD"
114861;"Polygonum aviculare subsp. rurivagum";"Polygonum aviculare subsp. rurivagum (Jord. ex  Boreau) Berher, 1887 ";"MOY"
114660;"Polygonum bellardii";"Polygonum bellardii All., 1785 ";"MOY"
114779;"Polygonum maritimum";"Polygonum maritimum L., 1753 ";"MOY"
114854;"Polygonum robertii";"Polygonum robertii Loisel., 1827 ";"FOR"
139144;"Polygonum romanum subsp. gallicum";"Polygonum romanum subsp. gallicum (Raffaelli)  Raffaelli & L.Villar, 1988 ";"TFO"
114870;"Polygonum scoparium";"Polygonum scoparium Req. ex Loisel., 1827 ";"TFO"
114942;"Polypodium cambricum";"Polypodium cambricum L., 1753 ";"MOY"
114972;"Polypodium interjectum";"Polypodium interjectum Shivas, 1961 ";"FAI"
115016;"Polypodium vulgare";"Polypodium vulgare L., 1753 ";"FAI"
115025;"Polypogon maritimus";"Polypogon maritimus Willd., 1801 ";"MOY"
115027;"Polypogon monspeliensis";"Polypogon monspeliensis (L.) Desf., 1798 ";"MOY"
115030;"Polypogon subspathaceus";"Polypogon subspathaceus Req., 1825 ";"FOR"
115031;"Polypogon viridis";"Polypogon viridis (Gouan) Breistr., 1966 ";"MOY"
115041;"Polystichum aculeatum";"Polystichum aculeatum (L.) Roth, 1799 ";"MOY"
115061;"Polystichum lonchitis";"Polystichum lonchitis (L.) Roth, 1799 ";"FAI"
115076;"Polystichum setiferum";"Polystichum setiferum (Forssk.) T.Moore ex Woyn.,  1913 ";"MOY"
115110;"Populus alba";"Populus alba L., 1753 ";"MOY"
115145;"Populus nigra";"Populus nigra L., 1753 ";"MOY"
139172;"Populus nigra subsp. betulifolia";"Populus nigra subsp. betulifolia (Pursh) W.Wettst.,  1952 ";"DD"
139172;"Populus nigra subsp. neapolitana";"Populus nigra subsp. neapolitana (Ten.) Maire, 1932 ";"MOY"
115156;"Populus tremula";"Populus tremula L., 1753 ";"FAI"
115215;"Portulaca granulatostellulata";"Portulaca granulatostellulata (Poelln.) Ricceri &  Arrigoni, 2000 ";"DD"
115215;"Portulaca nitida";"Portulaca nitida (Danin & H.G.Baker) Ricceri &  Arrigoni, 2000 ";"DD"
115215;"Portulaca oleracea";"Portulaca oleracea L., 1753 ";"DD"
115215;"Portulaca trituberculata";"Portulaca trituberculata Danin, Domina & Raimondo,  2008 ";"DD"
115222;"Posidonia oceanica";"Posidonia oceanica (L.) Delile, 1813 ";"DD"
115228;"Potamogeton alpinus";"Potamogeton alpinus Balb., 1804 ";"MOY"
115233;"Potamogeton berchtoldii";"Potamogeton berchtoldii Fieber, 1838 ";"MOY"
115237;"Potamogeton coloratus";"Potamogeton coloratus Hornem., 1813 ";"MOY"
115245;"Potamogeton crispus";"Potamogeton crispus L., 1753 ";"MOY"
115256;"Potamogeton friesii";"Potamogeton friesii Rupr., 1845 ";"DD"
115258;"Potamogeton gramineus";"Potamogeton gramineus L., 1753 ";"FOR"
115270;"Potamogeton lucens";"Potamogeton lucens L., 1753 ";"FOR"
115280;"Potamogeton natans";"Potamogeton natans L., 1753 ";"MOY"
115282;"Potamogeton nodosus";"Potamogeton nodosus Poir., 1816 ";"MOY"
115296;"Potamogeton perfoliatus";"Potamogeton perfoliatus L., 1753 ";"FOR"
115301;"Potamogeton polygonifolius";"Potamogeton polygonifolius Pourr., 1788 ";"MOY"
115302;"Potamogeton praelongus";"Potamogeton praelongus Wulfen, 1805 ";"MOY"
115305;"Potamogeton pusillus";"Potamogeton pusillus L., 1753 ";"DD"
717857;"Potamogeton schweinfurthii";"Potamogeton schweinfurthii A.Benn., 1901 ";"FOR"
115326;"Potamogeton trichoides";"Potamogeton trichoides Cham. & Schltdl., 1827 ";"FOR"
115395;"Potentilla alba";"Potentilla alba L., 1753 ";"FOR"
139232;"Potentilla anglica subsp. nesogenes";"Potentilla anglica subsp. nesogenes (Briq.) Gamisans,  1985 ";"TFO"
115407;"Potentilla argentea";"Potentilla argentea L., 1753 ";"MOY"
115414;"Potentilla aurea";"Potentilla aurea L., 1756 ";"MOY"
115425;"Potentilla brauneana";"Potentilla brauneana Hoppe, 1804 ";"MOY"
115431;"Potentilla caulescens";"Potentilla caulescens L., 1756 ";"MOY"
139253;"Potentilla caulescens subsp. caulescens";"Potentilla caulescens subsp. caulescens L., 1756 ";"MOY"
139257;"Potentilla caulescens subsp. petiolulata";"Potentilla caulescens subsp. petiolulata (Gaudin)  Nyman, 1878 ";"MOY"
115437;"Potentilla cinerea";"Potentilla cinerea Chaix ex Vill., 1779 ";"MOY"
115449;"Potentilla crantzii";"Potentilla crantzii (Crantz) Beck ex Fritsch, 1897 ";"FAI"
115452;"Potentilla crassinervia";"Potentilla crassinervia Viv., 1825 ";"FOR"
115458;"Potentilla delphinensis";"Potentilla delphinensis Gren. & Godr., 1848 ";"TFO"
NA;"Mollisia potentillae-erectae";"Potentilla erecta (L.) Raeusch., 1797 ";"MOY"
115474;"Potentilla fagineicola";"Potentilla fagineicola Lamotte, 1877 ";"MOY"
115486;"Potentilla frigida";"Potentilla frigida Vill., 1788 ";"FOR"
115498;"Potentilla grandiflora";"Potentilla grandiflora L., 1753 ";"MOY"
115509;"Potentilla heptaphylla";"Potentilla heptaphylla L., 1755 ";"MOY"
115515;"Potentilla hirta";"Potentilla hirta L., 1753 ";"MOY"
115519;"Potentilla inaperta";"Potentilla inaperta Jord., 1849 ";"TFO"
115526;"Potentilla inclinata";"Potentilla inclinata Vill., 1788 ";"MOY"
115554;"Potentilla micrantha";"Potentilla micrantha Ramond ex DC., 1805 ";"MOY"
115563;"Potentilla multifida";"Potentilla multifida L., 1753 ";"MOY"
115566;"Potentilla neglecta";"Potentilla neglecta Baumg., 1816 ";"MOY"
115573;"Potentilla nivalis";"Potentilla nivalis Lapeyr., 1782 ";"MOY"
115574;"Potentilla nivea";"Potentilla nivea L., 1753 ";"MOY"
611467;"Potentilla pedata";"Potentilla pedata Willd. ex Hornem., 1815 ";"MOY"
115614;"Potentilla puberula";"Potentilla puberula KraÅ¡an, 1867 ";"FOR"
115619;"Potentilla pyrenaica";"Potentilla pyrenaica Ramond ex DC., 1805 ";"MOY"
115620;"Potentilla recta";"Potentilla recta L., 1753 ";"MOY"
115624;"Potentilla reptans";"Potentilla reptans L., 1753 ";"MOY"
115637;"Potentilla saxifraga";"Potentilla saxifraga Ardoino ex De Not., 1848 ";"FOR"
115655;"Potentilla sterilis";"Potentilla sterilis (L.) Garcke, 1856 ";"MOY"
115669;"Potentilla supina";"Potentilla supina L., 1753 ";"FOR"
115678;"Potentilla thuringiaca";"Potentilla thuringiaca Bernh. ex Link, 1822 ";"MOY"
115687;"Potentilla valderia";"Potentilla valderia L., 1759 ";"FOR"
115693;"Potentilla velutina";"Potentilla velutina Lehm., 1835 ";"MOY"
115694;"Potentilla verna";"Potentilla verna L., 1753 ";"MOY"
115789;"Poterium sanguisorba";"Poterium sanguisorba L., 1753 ";"FAI"
718277;"Poterium sanguisorba subsp. balearica";"Poterium sanguisorba subsp. balearica (Bourg. ex  Nyman) Stace, 2009 ";"MOY"
620592;"Poterium sanguisorba subsp. sanguisorba";"Poterium sanguisorba subsp. sanguisorba L., 1753 ";"MOY"
115792;"Poterium verrucosum";"Poterium verrucosum Link ex G.Don, 1832 ";"MOY"
115797;"Prangos trifida";"Prangos trifida (Mill.) Herrnst. & Heyn, 1977 ";"MOY"
115800;"Prasium majus";"Prasium majus L., 1753 ";"FOR"
115813;"Prenanthes purpurea";"Prenanthes purpurea L., 1753 ";"FAI"
115833;"Primula allionii";"Primula allionii Loisel., 1809 ";"FOR"
115858;"Primula cottia";"Primula cottia Widmer, 1889 ";"DD"
115865;"Primula elatior";"Primula elatior (L.) Hill, 1765 ";"MOY"
115865;"Primula elatior subsp. elatior";"Primula elatior subsp. elatior (L.) Hill, 1765 ";"MOY"
115884;"Primula elatior subsp. intricata";"Primula elatior subsp. intricata (Gren. & Godr.)  Widmer, 1891 ";"MOY"
115868;"Primula farinosa";"Primula farinosa L., 1753 ";"MOY"
115873;"Primula halleri";"Primula halleri J.F.Gmel., 1775 ";"MOY"
115875;"Primula hirsuta";"Primula hirsuta All., 1773 ";"MOY"
115883;"Primula integrifolia";"Primula integrifolia L., 1753 ";"MOY"
139370;"Primula latifolia subsp. graveolens";"Primula latifolia subsp. graveolens (Hegetschw.) Rouy,  1908 ";"MOY"
139371;"Primula latifolia subsp. latifolia";"Primula latifolia subsp. latifolia Lapeyr., 1813 ";"FOR"
115891;"Primula lutea";"Primula lutea Vill., 1787 ";"MOY"
115893;"Primula marginata";"Primula marginata Curtis, 1792 ";"MOY"
115903;"Primula pedemontana";"Primula pedemontana E.Thomas ex Gaudin, 1828 ";"FOR"
115918;"Primula veris";"Primula veris L., 1753 ";"FAI"
139395;"Primula vulgaris subsp. vulgaris";"Primula vulgaris subsp. vulgaris Huds., 1762 ";"MOY"
115975;"Prospero autumnale";"Prospero autumnale (L.) Speta, 1982 ";"MOY"
610864;"Prospero corsicum";"Prospero corsicum (Boullu) J.-M.Tison, 2006 ";"TFO"
161781;"Prospero obtusifolium";"Prospero obtusifolium (Poir.) Speta, 1982 ";"TFO"
115977;"Prospero pulchellum";"Prospero pulchellum (Munby) Speta, 1982 ";"DD"
1030499;"Prunella grandiflora";"Prunella grandiflora (L.) Scholler, 1775 ";"MOY"
115994;"Prunella hastifolia";"Prunella hastifolia Brot., 1804 ";"MOY"
115996;"Prunella hyssopifolia";"Prunella hyssopifolia L., 1753 ";"MOY"
115998;"Prunella laciniata";"Prunella laciniata (L.) L., 1763 ";"MOY"
116012;"Prunella vulgaris";"Prunella vulgaris L., 1753 ";"MOY"
116043;"Prunus avium";"Prunus avium (L.) L., 1755 ";"FAI"
116050;"Prunus brigantina";"Prunus brigantina Vill., 1786 ";"MOY"
965160;"Prunus domestica subsp. insititia";"Prunus domestica subsp. insititia (L.) Bonnier &  Layens, 1894 ";"MOY"
116096;"Prunus mahaleb";"Prunus mahaleb L., 1753 ";"MOY"
116109;"Prunus padus";"Prunus padus L., 1753 ";"MOY"
116117;"Prunus prostrata";"Prunus prostrata Labill., 1791 ";"MOY"
116142;"Prunus spinosa";"Prunus spinosa L., 1753 ";"FAI"
116192;"Pseudarrhenatherum longifolium";"Pseudarrhenatherum longifolium (Thore) Rouy, 1922 ";"FOR"
116206;"Pseudorchis albida";"Pseudorchis albida (L.) Ã.LÃ¶ve & D.LÃ¶ve, 1969 ";"MOY"
116210;"Pseudorlaya pumila";"Pseudorlaya pumila (L.) Grande, 1925 ";"FOR"
717438;"Pseudoturritis turrita";"Pseudoturritis turrita (L.) Al-Shehbaz, 2005 ";"FAI"
116225;"Psilurus incurvus";"Psilurus incurvus (Gouan) Schinz & Thell., 1913 ";"MOY"
116265;"Pteridium aquilinum";"Pteridium aquilinum (L.) Kuhn, 1879 ";"FAI"
116272;"Pteris cretica";"Pteris cretica L., 1767 ";"MOY"
116323;"Ptilostemon casabonae";"Ptilostemon casabonae (L.) Greuter, 1967 ";"FOR"
116339;"Ptychotis saxifraga";"Ptychotis saxifraga (L.) Loret & Barrandon, 1876 ";"MOY"
761901;"Puccinellia distans";"Puccinellia distans (Jacq.) Parl., 1848 ";"MOY"
116349;"Puccinellia fasciculata";"Puccinellia fasciculata (Torr.) E.P.Bicknell, 1907 ";"FOR"
116350;"Puccinellia festuciformis";"Puccinellia festuciformis (Host) Parl., 1850 ";"FOR"
612552;"Puccinellia festuciformis subsp. festuciformis";"Puccinellia festuciformis subsp. festuciformis (Host)  Parl., 1850 ";"FOR"
718398;"Puccinellia festuciformis subsp. lagascana";"Puccinellia festuciformis subsp. lagascana JuliÃ  &  J.M.Monts. ";"DD"
116392;"Pulicaria dysenterica";"Pulicaria dysenterica (L.) Bernh., 1800 ";"MOY"
116396;"Pulicaria odora";"Pulicaria odora (L.) Rchb., 1831 ";"MOY"
116401;"Pulicaria sicula";"Pulicaria sicula (L.) Moris, 1843 ";"TFO"
116405;"Pulicaria vulgaris";"Pulicaria vulgaris Gaertn., 1791 ";"FOR"
116407;"Pulmonaria affinis";"Pulmonaria affinis Jord., 1854 ";"MOY"
116412;"Pulmonaria angustifolia";"Pulmonaria angustifolia L., 1753 ";"MOY"
116416;"Pulmonaria longifolia";"Pulmonaria longifolia (Bastard) Boreau, 1857 ";"MOY"
139493;"Pulmonaria longifolia subsp. cevennensis";"Pulmonaria longifolia subsp. cevennensis Bolliger,  1982 ";"MOY"
139494;"Pulmonaria longifolia subsp. delphinensis";"Pulmonaria longifolia subsp. delphinensis Bolliger,  1982 ";"FOR"
139495;"Pulmonaria longifolia subsp. longifolia";"Pulmonaria longifolia subsp. longifolia (Bastard)  Boreau, 1857 ";"MOY"
116419;"Pulmonaria montana";"Pulmonaria montana Lej., 1811 ";"DD"
969893;"Pulmonaria saccharata";"Pulmonaria saccharata Mill., 1768 ";"MOY"
116531;"Pyrola chlorantha";"Pyrola chlorantha Sw., 1810 ";"MOY"
116542;"Pyrola media";"Pyrola media Sw., 1804 ";"MOY"
116543;"Pyrola minor";"Pyrola minor L., 1753 ";"FAI"
116547;"Pyrola rotundifolia";"Pyrola rotundifolia L., 1753 ";"MOY"
116574;"Pyrus communis";"Pyrus communis L., 1753 ";"MOY"
116610;"Pyrus spinosa";"Pyrus spinosa Forssk., 1775 ";"MOY"
116670;"Quercus cerris";"Quercus cerris L., 1753 ";"FOR"
116672;"Quercus coccifera";"Quercus coccifera L., 1753 ";"MOY"
NA;"NOMATCH";"Quercus crenata Lam., 1785 ";"FOR"
116704;"Quercus ilex";"Quercus ilex L., 1753 ";"MOY"
521658;"Quercus petraea";"Quercus petraea Liebl., 1784 ";"MOY"
116751;"Quercus pubescens";"Quercus pubescens Willd., 1805 ";"MOY"
116754;"Quercus pyrenaica";"Quercus pyrenaica Willd., 1805 ";"FOR"
116759;"Quercus robur";"Quercus robur L., 1753 ";"MOY"
116774;"Quercus suber";"Quercus suber L., 1753 ";"MOY"
106330;"Radiola linoides";"Radiola linoides Roth, 1788 ";"MOY"
116876;"Ramonda myconi";"Ramonda myconi (L.) Rchb., 1831 ";"MOY"
116902;"Ranunculus aconitifolius";"Ranunculus aconitifolius L., 1753 ";"MOY"
116903;"Ranunculus acris";"Ranunculus acris L., 1753 ";"MOY"
139605;"Ranunculus acris subsp. acris";"Ranunculus acris subsp. acris L., 1753 ";"MOY"
139608;"Ranunculus acris subsp. friesianus";"Ranunculus acris subsp. friesianus (Jord.) Syme, 1863 ";"MOY"
116907;"Ranunculus aduncus";"Ranunculus aduncus Gren., 1847 ";"MOY"
116917;"Ranunculus alpestris";"Ranunculus alpestris L., 1753 ";"MOY"
116922;"Ranunculus angustifolius";"Ranunculus angustifolius DC., 1808 ";"TFO"
116928;"Ranunculus aquatilis";"Ranunculus aquatilis L., 1753 ";"DD"
116932;"Ranunculus arvensis";"Ranunculus arvensis L., 1753 ";"FAI"
116936;"Ranunculus auricomus";"Ranunculus auricomus L., 1753 ";"MOY"
717443;"Ranunculus boreoapenninus";"Ranunculus boreoapenninus Pignatti, 1976 ";"DD"
116948;"Ranunculus breyninus";"Ranunculus breyninus Crantz, 1763 ";"DD"
116952;"Ranunculus bulbosus";"Ranunculus bulbosus L., 1753 ";"MOY"
116953;"Ranunculus bullatus";"Ranunculus bullatus L., 1753 ";"FOR"
116963;"Ranunculus canutii";"Ranunculus canutii Coss. ex Ardoino, 1867 ";"FOR"
116967;"Ranunculus carinthiacus";"Ranunculus carinthiacus Hoppe, 1826 ";"MOY"
116968;"Ranunculus carlittensis";"Ranunculus carlittensis (Sennen) Grau, 1984 ";"DD"
717445;"Ranunculus chasii";"Ranunculus chasii Dunkel, 2011 ";"TFO"
116979;"Ranunculus circinatus";"Ranunculus circinatus Sibth., 1794 ";"FOR"
NA;"NOMATCH";"Ranunculus clethraphilus Litard., 1909 ";"TFO"
139690;"Ranunculus cordiger subsp. cordiger";"Ranunculus cordiger subsp. cordiger Viv., 1824 ";"TFO"
117012;"Ranunculus envalirensis";"Ranunculus envalirensis Grau, 1984 ";"TFO"
117025;"Ranunculus flammula";"Ranunculus flammula L., 1753 ";"MOY"
117027;"Ranunculus fluitans";"Ranunculus fluitans Lam., 1779 ";"FOR"
117043;"Ranunculus glacialis";"Ranunculus glacialis L., 1753 ";"FAI"
117047;"Ranunculus gouanii";"Ranunculus gouanii Willd., 1799 ";"FOR"
117049;"Ranunculus gramineus";"Ranunculus gramineus L., 1753 ";"MOY"
117056;"Ranunculus hederaceus";"Ranunculus hederaceus L., 1753 ";"FOR"
117081;"Ranunculus kuepferi";"Ranunculus kuepferi Greuter & Burdet, 1987 ";"MOY"
139722;"Ranunculus kuepferi subsp. kuepferi";"Ranunculus kuepferi subsp. kuepferi Greuter &  Burdet, 1987 ";"DD"
139723;"Ranunculus kuepferi subsp. orientalis";"Ranunculus kuepferi subsp. orientalis W.Huber, 1988 ";"DD"
117087;"Ranunculus lanuginosus";"Ranunculus lanuginosus L., 1753 ";"MOY"
117090;"Ranunculus lateriflorus";"Ranunculus lateriflorus DC., 1817 ";"FOR"
117096;"Ranunculus lingua";"Ranunculus lingua L., 1753 ";"FOR"
117108;"Ranunculus macrophyllus";"Ranunculus macrophyllus Desf., 1798 ";"FOR"
117111;"Ranunculus marschlinsii";"Ranunculus marschlinsii Steud., 1841 ";"TFO"
117123;"Ranunculus monspeliacus";"Ranunculus monspeliacus L., 1753 ";"MOY"
117125;"Ranunculus montanus";"Ranunculus montanus Willd., 1799 ";"DD"
117128;"Ranunculus muricatus";"Ranunculus muricatus L., 1753 ";"MOY"
117139;"Ranunculus nodiflorus";"Ranunculus nodiflorus L., 1753 ";"FOR"
117146;"Ranunculus ophioglossifolius";"Ranunculus ophioglossifolius Vill., 1789 ";"FOR"
117151;"Ranunculus paludosus";"Ranunculus paludosus Poir., 1789 ";"MOY"
117155;"Ranunculus parnassifolius";"Ranunculus parnassifolius L., 1753 ";"MOY"
139765;"Ranunculus parnassifolius subsp. heterocarpus";"Ranunculus parnassifolius subsp. heterocarpus  P.KÃ¼pfer, 1975 ";"MOY"
139766;"Ranunculus parnassifolius subsp. parnassifolius";"Ranunculus parnassifolius subsp. parnassifolius L.,  1753 ";"FOR"
117156;"Ranunculus parviflorus";"Ranunculus parviflorus L., 1758 ";"MOY"
139767;"Ranunculus parviflorus subsp. chius";"Ranunculus parviflorus subsp. chius (DC.) Arcang.,  1882 ";"MOY"
718400;"Ranunculus parviflorus subsp. parviflorus";"Ranunculus parviflorus subsp. parviflorus L., 1758 ";"MOY"
117164;"Ranunculus peltatus";"Ranunculus peltatus Schrank, 1789 ";"MOY"
116941;"Ranunculus peltatus subsp. fucoides";"Ranunculus peltatus subsp. fucoides (Freyn) MuÃ±oz  Garm., 1985 ";"FOR"
117164;"Ranunculus peltatus subsp. peltatus";"Ranunculus peltatus subsp. peltatus Schrank, 1789 ";"MOY"
117165;"Ranunculus penicillatus";"Ranunculus penicillatus (Dumort.) Bab., 1874 ";"FOR"
1056685;"Ranunculus penicillatus subsp. penicillatus";"Ranunculus penicillatus subsp. penicillatus (Dumort.)  Bab., 1874 ";"DD"
117184;"Ranunculus penicillatus subsp. pseudofluitans";"Ranunculus penicillatus subsp. pseudofluitans (Syme)  S.D.Webster, 1988 ";"DD"
117174;"Ranunculus platanifolius";"Ranunculus platanifolius L., 1767 ";"MOY"
117192;"Ranunculus pyrenaeus";"Ranunculus pyrenaeus L., 1771 ";"FOR"
117201;"Ranunculus repens";"Ranunculus repens L., 1753 ";"MOY"
NA;"NOMATCH";"Ranunculus revellierii Boreau, 1857 ";"TFO"
117221;"Ranunculus sardous";"Ranunculus sardous Crantz, 1763 ";"MOY"
117222;"Ranunculus sartorianus";"Ranunculus sartorianus Boiss. & Heldr., 1854 ";"MOY"
117224;"Ranunculus sceleratus";"Ranunculus sceleratus L., 1753 ";"MOY"
117228;"Ranunculus seguieri";"Ranunculus seguieri Vill., 1779 ";"MOY"
117231;"Ranunculus serpens";"Ranunculus serpens Schrank, 1789 ";"MOY"
117246;"Ranunculus sylviae";"Ranunculus sylviae Gamisans, 1992 ";"TFO"
117249;"Ranunculus thora";"Ranunculus thora L., 1753 ";"MOY"
117255;"Ranunculus trichophyllus";"Ranunculus trichophyllus Chaix, 1785 ";"MOY"
139818;"Ranunculus trichophyllus subsp. eradicatus";"Ranunculus trichophyllus subsp. eradicatus (Laest.)  C.D.K.Cook, 1967 ";"MOY"
139828;"Ranunculus trichophyllus subsp. trichophyllus";"Ranunculus trichophyllus subsp. trichophyllus Chaix,  1785 ";"MOY"
117257;"Ranunculus trilobus";"Ranunculus trilobus Desf., 1798 ";"FOR"
117268;"Ranunculus velutinus";"Ranunculus velutinus Ten., 1825 ";"FOR"
117353;"Raphanus raphanistrum";"Raphanus raphanistrum L., 1753 ";"FAI"
139838;"Raphanus raphanistrum subsp. landra";"Raphanus raphanistrum subsp. landra (Moretti ex  DC.) Bonnier & Layens, 1894 ";"MOY"
139841;"Raphanus raphanistrum subsp. raphanistrum";"Raphanus raphanistrum subsp. raphanistrum L., 1753 ";"MOY"
117393;"Rapistrum rugosum";"Rapistrum rugosum (L.) All., 1785 ";"MOY"
139849;"Rapistrum rugosum subsp. orientale";"Rapistrum rugosum subsp. orientale (L.) Arcang.,  1882 ";"FOR"
139850;"Rapistrum rugosum subsp. rugosum";"Rapistrum rugosum subsp. rugosum (L.) All., 1785 ";"MOY"
117426;"Reichardia picroides";"Reichardia picroides (L.) Roth, 1787 ";"MOY"
117428;"Reseda alba";"Reseda alba L., 1753 ";"DD"
139851;"Reseda alba subsp. alba";"Reseda alba subsp. alba L., 1753 ";"DD"
139852;"Reseda alba subsp. hookeri";"Reseda alba subsp. hookeri (Guss.) Arcang., 1882 ";"FOR"
117446;"Reseda glauca";"Reseda glauca L., 1753 ";"FOR"
117452;"Reseda jacquinii";"Reseda jacquini Rchb., 1824 ";"MOY"
117458;"Reseda lutea";"Reseda lutea L., 1753 ";"MOY"
117459;"Reseda luteola";"Reseda luteola L., 1753 ";"MOY"
117469;"Reseda phyteuma";"Reseda phyteuma L., 1753 ";"MOY"
117512;"Rhagadiolus edulis";"Rhagadiolus edulis Gaertn., 1791 ";"MOY"
117521;"Rhagadiolus stellatus";"Rhagadiolus stellatus (L.) Gaertn., 1791 ";"FOR"
117526;"Rhamnus alaternus";"Rhamnus alaternus L., 1753 ";"MOY"
117528;"Rhamnus alpina";"Rhamnus alpina L., 1753 ";"MOY"
117530;"Rhamnus cathartica";"Rhamnus cathartica L., 1753 ";"FAI"
117548;"Rhamnus pumila";"Rhamnus pumila Turra, 1764 ";"FAI"
117551;"Rhamnus saxatilis";"Rhamnus saxatilis Jacq., 1762 ";"MOY"
610872;"Rhaponticoides alpina";"Rhaponticoides alpina (L.) M.V.Agab. & Greuter, 2003 ";"MOY"
611455;"Rhaponticum coniferum";"Rhaponticum coniferum (L.) Greuter, 2003 ";"MOY"
612626;"Rhaponticum heleniifolium subsp. bicknellii";"Rhaponticum heleniifolium subsp. bicknellii (Briq.)  Greuter, 2003 ";"TFO"
612262;"Rhaponticum heleniifolium subsp. heleniifolium";"Rhaponticum heleniifolium subsp. heleniifolium Godr.  & Gren., 1850 ";"FOR"
117576;"Rhaponticum scariosum";"Rhaponticum scariosum Lam., 1779 ";"MOY"
117587;"Rhinanthus alectorolophus";"Rhinanthus alectorolophus (Scop.) Pollich, 1777 ";"MOY"
117590;"Rhinanthus angustifolius";"Rhinanthus angustifolius C.C.Gmel., 1806 ";"MOY"
117595;"Rhinanthus burnatii";"Rhinanthus burnatii (Chabert) SoÃ³, 1929 ";"MOY"
117601;"Rhinanthus glacialis";"Rhinanthus glacialis Personnat, 1863 ";"MOY"
117616;"Rhinanthus minor";"Rhinanthus minor L., 1756 ";"FAI"
117624;"Rhinanthus pseudoantiquus";"Rhinanthus pseudoantiquus Kunz, 1969 ";"TFO"
117625;"Rhinanthus pumilus";"Rhinanthus pumilus (Sterneck) Soldano, 1986 ";"MOY"
117668;"Rhodiola rosea";"Rhodiola rosea L., 1753 ";"MOY"
117679;"Rhododendron ferrugineum";"Rhododendron ferrugineum L., 1753 ";"MOY"
117712;"Rhus coriaria";"Rhus coriaria L., 1753 ";"MOY"
117731;"Rhynchospora alba";"Rhynchospora alba (L.) Vahl, 1805 ";"MOY"
117748;"Ribes alpinum";"Ribes alpinum L., 1753 ";"FAI"
117766;"Ribes nigrum";"Ribes nigrum L., 1753 ";"MOY"
117771;"Ribes petraeum";"Ribes petraeum Wulfen, 1781 ";"MOY"
