"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
718389;"Pilosella lactucella subsp. lactucella (Wallr.) P.D.Sell & C.West, 1967";"Pilosella lactucella subsp. lactucella (Wallr.) P.D.Sell &  C.West, 1967";"MOY"
718270;"Pilosella lactucella subsp. nana (Scheele) M.Laínz, 1976";"Pilosella lactucella subsp. nana (Scheele) M.Laínz,  1976";"MOY"
113525;"Pilosella officinarum F.W.Schultz & Sch.Bip., 1862";"Pilosella officinarum F.W.Schultz & Sch.Bip., 1862";"FAI"
718390;"Pilosella peleteriana subsp. peleteriana (Mérat) F.W.Schultz & Sch.Bip., 1862";"Pilosella peleteriana subsp. peleteriana (Mérat)  F.W.Schultz & Sch.Bip., 1862";"MOY"
113529;"Pilosella piloselloides (Vill.) Soják, 1971";"Pilosella piloselloides (Vill.) Soják, 1971";"MOY"
718391;"Pilosella piloselloides subsp. piloselloides (Vill.) Soják, 1971";"Pilosella piloselloides subsp. piloselloides (Vill.) Soják,  1971";"MOY"
718274;"Pilosella piloselloides subsp. praealta (Vill. ex Gochnat) S.Bräut. & Greuter, 2007";"Pilosella piloselloides subsp. praealta (Vill. ex  Gochnat) S.Bräut. & Greuter, 2007";"MOY"
717389;"Pilosella soleiroliana (Arv.-Touv. & Briq.) S.Bräut. & Greuter, 2007";"Pilosella soleiroliana (Arv.-Touv. & Briq.) S.Bräut. &  Greuter, 2007";"TFO"
113545;"Pilosella visianii F.W.Schultz & Sch.Bip., 1862";"Pilosella visianii F.W.Schultz & Sch.Bip., 1862";"MOY"
113546;"Pilosella ziziana (Tausch) F.W.Schultz & Sch.Bip., 1862";"Pilosella ziziana (Tausch) F.W.Schultz & Sch.Bip., 1862";"MOY"
113547;"Pilularia globulifera L., 1753";"Pilularia globulifera L., 1753";"FOR"
113548;"Pilularia minuta Durieu, 1838";"Pilularia minuta Durieu, 1838";"FOR"
113577;"Pimpinella lutea Desf., 1798";"Pimpinella lutea Desf., 1798";"MOY"
113579;"Pimpinella major (L.) Huds., 1762";"Pimpinella major (L.) Huds., 1762";"MOY"
113586;"Pimpinella peregrina L., 1753";"Pimpinella peregrina L., 1753";"MOY"
113596;"Pimpinella saxifraga L., 1753";"Pimpinella saxifraga L., 1753";"FAI"
612282;"Pimpinella saxifraga subsp. nigra (Mill.) Thell., 1926";"Pimpinella saxifraga subsp. nigra (Mill.) Thell., 1926";"DD"
138811;"Pimpinella saxifraga subsp. saxifraga L., 1753";"Pimpinella saxifraga subsp. saxifraga L., 1753";"FAI"
113599;"Pimpinella tragium Vill., 1779";"Pimpinella tragium Vill., 1779";"MOY"
113609;"Pinguicula alpina L., 1753";"Pinguicula alpina L., 1753";"MOY"
113612;"Pinguicula arvetii P.A.Genty, 1891";"Pinguicula arvetii P.A.Genty, 1891";"TFO"
113616;"Pinguicula corsica Bernard & Gren. ex Gren., 1853";"Pinguicula corsica Bernard & Gren., 1853";"TFO"
113620;"Pinguicula grandiflora Lam., 1789";"Pinguicula grandiflora Lam., 1789";"MOY"
113624;"Pinguicula leptoceras Rchb., 1823";"Pinguicula leptoceras Rchb., 1823";"DD"
1014803;"Pinguicula caussensis (Casper) Roccia, 2016";"Pinguicula longifolia subsp. caussensis Casper, 1962";"TFO"
113626;"Pinguicula lusitanica L., 1753";"Pinguicula lusitanica L., 1753";"TFO"
113632;"Pinguicula reichenbachiana J.Schindl., 1908";"Pinguicula reichenbachiana Schindl., 1908";"FOR"
113639;"Pinguicula vulgaris L., 1753";"Pinguicula vulgaris L., 1753";"MOY"
113651;"Pinus cembra L., 1753";"Pinus cembra L., 1753";"MOY"
113665;"Pinus halepensis Mill., 1768";"Pinus halepensis Mill., 1768";"MOY"
113682;"Pinus mugo Turra, 1764";"Pinus mugo subsp. mugo Turra, 1764";"MOY"
113708;"Pinus uncinata Ramond ex DC., 1805";"Pinus mugo subsp. uncinata (Ramond ex DC.) Domin,  1936";"MOY"
113683;"Pinus nigra J.F.Arnold, 1785";"Pinus nigra J.F.Arnold, 1785";"MOY"
138841;"Pinus nigra subsp. laricio Palib. ex Maire, 1928";"Pinus nigra subsp. laricio Maire, 1928";"MOY"
138844;"Pinus nigra subsp. salzmannii (Dunal) Franco, 1943";"Pinus nigra subsp. salzmannii (Dunal) Franco, 1943";"MOY"
113689;"Pinus pinaster Aiton, 1789";"Pinus pinaster Aiton, 1789";"MOY"
113690;"Pinus pinea L., 1753";"Pinus pinea L., 1753";"MOY"
113703;"Pinus sylvestris L., 1753";"Pinus sylvestris L., 1753";"FAI"
113721;"Piptatherum caerulescens (Desf.) P.Beauv., 1812";"Piptatherum caerulescens (Desf.) P.Beauv., 1812";"MOY"
113725;"Piptatherum paradoxum (L.) P.Beauv., 1812";"Piptatherum paradoxum (L.) P.Beauv., 1812";"MOY"
113727;"Piptatherum virescens (Trin.) Boiss., 1884";"Piptatherum virescens (Trin.) Boiss., 1884";"MOY"
113744;"Pistacia lentiscus L., 1753";"Pistacia lentiscus L., 1753";"MOY"
113748;"Pistacia terebinthus L., 1753";"Pistacia terebinthus L., 1753";"MOY"
113778;"Pisum sativum L., 1753";"Pisum sativum L., 1753";"MOY"
113791;"Plagius flosculosus (L.) Alavi & Heywood, 1976";"Plagius flosculosus (L.) Alavi & Heywood, 1976";"TFO"
113804;"Plantago afra L., 1762";"Plantago afra L., 1762";"MOY"
113805;"Plantago albicans L., 1753";"Plantago albicans L., 1753";"MOY"
113806;"Plantago alpina L., 1753";"Plantago alpina L., 1753";"MOY"
113809;"Plantago arenaria Waldst. & Kit., 1802";"Plantago arenaria Waldst. & Kit., 1802";"MOY"
113810;"Plantago argentea Chaix, 1785";"Plantago argentea Chaix, 1785";"MOY"
138872;"Plantago atrata subsp. atrata Hoppe, 1799";"Plantago atrata subsp. atrata Hoppe, 1799";"MOY"
138873;"Plantago atrata subsp. fuscescens (Jord.) Pilg., 1937";"Plantago atrata subsp. fuscescens (Jord.) Pilg., 1937";"MOY"
113816;"Plantago bellardii All., 1785";"Plantago bellardii All., 1785";"MOY"
113838;"Plantago cornutii Gouan, 1773";"Plantago cornutii Gouan, 1773";"TFO"
113842;"Plantago coronopus L., 1753";"Plantago coronopus L., 1753";"MOY"
113842;"Plantago coronopus L., 1753";"Plantago coronopus subsp. coronopus L., 1753";"MOY"
113842;"Plantago coronopus L., 1753";"Plantago coronopus subsp. humilis (Guss.) Gamisans,  1988";"DD"
113843;"Plantago crassifolia Forssk., 1775";"Plantago crassifolia Forssk., 1775";"FOR"
611398;"Plantago alpina x Plantago holosteum ";"Plantago holosteum Scop., 1771";"MOY"
113889;"Plantago lagopus L., 1753";"Plantago lagopus L., 1753";"MOY"
113893;"Plantago lanceolata L., 1753";"Plantago lanceolata L., 1753";"MOY"
113904;"Plantago major L., 1753";"Plantago major L., 1753";"MOY"
138901;"Plantago major subsp. major L., 1753";"Plantago major subsp. major L., 1753";"FAI"
138899;"Plantago major subsp. intermedia (Gilib.) Lange, 1856";"Plantago major subsp. pleiosperma Pilg., 1937";"MOY"
138908;"Plantago maritima subsp. serpentina (All.) Arcang., 1882";"Plantago maritima subsp. serpentina (All.) Arcang.,  1882";"MOY"
113906;"Plantago media L., 1753";"Plantago media L., 1753";"FAI"
113914;"Plantago monosperma Pourr., 1788";"Plantago monosperma Pourr., 1788";"MOY"
138915;"Plantago subulata subsp. insularis (Godr.) Nyman, 1881";"Plantago sarda C.Presl, 1845";"FOR"
113957;"Plantago sempervirens Crantz, 1766";"Plantago sempervirens Crantz, 1766";"MOY"
113975;"Plantago subulata L., 1753";"Plantago subulata L., 1753";"FOR"
113994;"Plantago weldenii Rchb., 1831";"Plantago weldenii Rchb., 1831";"DD"
114009;"Platanthera algeriensis Batt. & Trab., 1892";"Platanthera algeriensis Batt. & Trab., 1892";"MOY"
114011;"Platanthera bifolia (L.) Rich., 1817";"Platanthera bifolia (L.) Rich., 1817";"MOY"
114012;"Platanthera chlorantha (Custer) Rchb., 1828";"Platanthera chlorantha (Custer) Rchb., 1828";"MOY"
114035;"Platycapnos spicata (L.) Bernh., 1833";"Platycapnos spicata (L.) Bernh., 1833";"MOY"
114036;"Platycapnos tenuiloba Pomel, 1874";"Platycapnos tenuiloba Pomel, 1874";"DD"
114062;"Pleurospermum austriacum (L.) Hoffm., 1814";"Pleurospermum austriacum (L.) Hoffm., 1814";"MOY"
114080;"Plumbago europaea L., 1753";"Plumbago europaea L., 1753";"MOY"
NA;NA;"Poa alpina L., 1753";"FAI"
114161;"Poa compressiformis (Rouy) Prain, 1921";"Poa anceps (Gaudin) Hegetschw. & Heer, 1839";"DD"
114114;"Poa annua L., 1753";"Poa annua L., 1753";"MOY"
114124;"Poa badensis Haenke ex Willd., 1797";"Poa badensis Haenke ex Willd., 1797";"FOR"
114125;"Poa balbisii Parl., 1850";"Poa balbisii Parl., 1850";"MOY"
114136;"Poa bulbosa L., 1753";"Poa bulbosa L., 1753";"MOY"
114151;"Poa cenisia All., 1789";"Poa cenisia All., 1789";"MOY"
114153;"Poa chaixii Vill., 1786";"Poa chaixii Vill., 1786";"MOY"
114160;"Poa compressa L., 1753";"Poa compressa L., 1753";"FAI"
114209;"Poa flaccidula Boiss. & Reut., 1852";"Poa flaccidula Boiss. & Reut., 1852";"FOR"
114226;"Poa glauca Vahl, 1790";"Poa glauca Vahl, 1790";"MOY"
114243;"Poa hybrida Gaudin, 1808";"Poa hybrida Gaudin, 1808";"MOY"
114247;"Poa infirma Kunth, 1816";"Poa infirma Kunth, 1816";"MOY"
114262;"Poa laxa Haenke, 1791";"Poa laxa Haenke, 1791";"MOY"
114287;"Poa minor Gaudin, 1808";"Poa minor Gaudin, 1808";"MOY"
114289;"Poa molinerii Balb., 1801";"Poa molinerii Balb., 1801";"MOY"
NA;NA;"Poa nemoralis L., 1753";"FAI"
114312;"Poa palustris L., 1759";"Poa palustris L., 1759";"FOR"
114321;"Poa perconcinna J.R.Edm., 1978";"Poa perconcinna J.R.Edm., 1978";"FOR"
114332;"Poa pratensis L., 1753 [nom. et typ. cons.]";"Poa pratensis L., 1753";"MOY"
139008;"Poa pratensis subsp. angustifolia (L.) Dumort., 1824";"Poa pratensis subsp. angustifolia (L.) Dumort., 1824";"MOY"
159892;"Poa pratensis subsp. pratensis L., 1753";"Poa pratensis subsp. pratensis L., 1753";"MOY"
114398;"Poa supina Schrad., 1806";"Poa supina Schrad., 1806";"MOY"
114416;"Poa trivialis L., 1753";"Poa trivialis L., 1753";"MOY"
139023;"Poa trivialis subsp. sylvicola (Guss.) H.Lindb., 1906";"Poa trivialis subsp. sylvicola (Guss.) H.Lindb., 1906";"MOY"
139024;"Poa trivialis subsp. trivialis L., 1753";"Poa trivialis subsp. trivialis L., 1753";"MOY"
114468;"Podospermum laciniatum (L.) DC., 1805";"Podospermum laciniatum (L.) DC., 1805";"MOY"
717855;"Podospermum purpureum (L.) W.D.J.Koch & Ziz, 1814";"Podospermum purpureum (L.) W.D.J.Koch & Ziz";"MOY"
114480;"Polemonium caeruleum L., 1753";"Polemonium caeruleum L., 1753";"MOY"
999575;"Polycarpon tetraphyllum subsp. catalaunicum (O.Bolòs & Vigo) Iamonico & Domina, 2015";"Polycarpon polycarpoides subsp. catalaunicum  O.Bolòs & Vigo, 1974";"TFO"
114517;"Polycarpon tetraphyllum (L.) L., 1759";"Polycarpon tetraphyllum (L.) L., 1759";"MOY"
611920;"Polycarpon tetraphyllum subsp. alsinifolium (Biv.) Ball, 1877";"Polycarpon tetraphyllum subsp. alsinifolium (Biv.)  Ball, 1877";"FOR"
611920;"Polycarpon tetraphyllum subsp. alsinifolium (Biv.) Ball, 1877";"Polycarpon tetraphyllum subsp. diphyllum (Cav.)  O.Bolòs & Font Quer, 1962";"DD"
139033;"Polycarpon tetraphyllum subsp. tetraphyllum (L.) L., 1759";"Polycarpon tetraphyllum subsp. tetraphyllum (L.) L.,  1759";"MOY"
114519;"Polycnemum arvense L., 1753";"Polycnemum arvense L., 1753";"MOY"
114520;"Polycnemum majus A.Braun ex Bogenh., 1841";"Polycnemum majus A.Braun, 1841";"MOY"
114522;"Polygala alpestris Rchb., 1823";"Polygala alpestris Rchb., 1823";"MOY"
114523;"Polygala alpina (DC.) Steud., 1821";"Polygala alpina (DC.) Steud., 1821";"MOY"
114526;"Polygala amarella Crantz, 1769";"Polygala amarella Crantz, 1769";"MOY"
114539;"Polygala calcarea F.W.Schultz, 1837";"Polygala calcarea F.W.Schultz, 1837";"MOY"
114545;"Polygala comosa Schkuhr, 1796";"Polygala comosa Schkuhr, 1796";"MOY"
114554;"Polygala exilis DC., 1813";"Polygala exilis DC., 1813";"TFO"
114569;"Polygala monspeliaca L., 1753";"Polygala monspeliaca L., 1753";"MOY"
114573;"Polygala nicaeensis Risso ex W.D.J.Koch, 1830";"Polygala nicaeensis Risso ex W.D.J.Koch, 1830";"MOY"
114579;"Polygala pedemontana E.P.Perrier & B.Verl., 1863";"Polygala pedemontana Perrier & B.Verl., 1863";"FOR"
114586;"Polygala rupestris Pourr., 1788";"Polygala rupestris Pourr., 1788";"MOY"
114589;"Polygala serpyllifolia Hose, 1797";"Polygala serpyllifolia Hose, 1797";"MOY"
114595;"Polygala vulgaris L., 1753 [nom. et typ. cons.]";"Polygala vulgaris L., 1753";"FAI"
847197;"Polygaloides chamaebuxus (L.) O.Schwarz, 1949";"Polygaloides chamaebuxus (L.) O.Schwarz, 1949";"MOY"
114611;"Polygonatum multiflorum (L.) All., 1785";"Polygonatum multiflorum (L.) All., 1785";"MOY"
114612;"Polygonatum odoratum (Mill.) Druce, 1906";"Polygonatum odoratum (Mill.) Druce, 1906";"FAI"
114616;"Polygonatum verticillatum (L.) All., 1785";"Polygonatum verticillatum (L.) All., 1785";"MOY"
114658;"Polygonum aviculare L., 1753";"Polygonum aviculare L., 1753";"MOY"
139086;"Polygonum aviculare subsp. aviculare L., 1753";"Polygonum aviculare subsp. aviculare L., 1753";"MOY"
139089;"Polygonum aviculare subsp. depressum (Meisn.) Arcang., 1882";"Polygonum aviculare subsp. depressum (Meisn.)  Arcang., 1882";"DD"
114861;"Polygonum rurivagum Jord. ex Boreau, 1857";"Polygonum aviculare subsp. rurivagum (Jord. ex  Boreau) Berher, 1887";"MOY"
114660;"Polygonum bellardii All., 1785";"Polygonum bellardii All., 1785";"MOY"
114779;"Polygonum maritimum L., 1753";"Polygonum maritimum L., 1753";"MOY"
114854;"Polygonum robertii Loisel., 1827";"Polygonum robertii Loisel., 1827";"FOR"
139144;"Polygonum romanum subsp. gallicum (Raffaelli) Raffaelli & L.Villar, 1988";"Polygonum romanum subsp. gallicum (Raffaelli)  Raffaelli & L.Villar, 1988";"TFO"
114870;"Polygonum scoparium Req. ex Loisel., 1827";"Polygonum scoparium Req. ex Loisel., 1827";"TFO"
114942;"Polypodium cambricum L., 1753";"Polypodium cambricum L., 1753";"MOY"
114972;"Polypodium interjectum Shivas, 1961";"Polypodium interjectum Shivas, 1961";"FAI"
115016;"Polypodium vulgare L., 1753";"Polypodium vulgare L., 1753";"FAI"
115025;"Polypogon maritimus Willd., 1801";"Polypogon maritimus Willd., 1801";"MOY"
115027;"Polypogon monspeliensis (L.) Desf., 1798";"Polypogon monspeliensis (L.) Desf., 1798";"MOY"
115030;"Polypogon subspathaceus Req., 1825";"Polypogon subspathaceus Req., 1825";"FOR"
115031;"Polypogon viridis (Gouan) Breistr., 1966";"Polypogon viridis (Gouan) Breistr., 1966";"MOY"
115041;"Polystichum aculeatum (L.) Roth, 1799";"Polystichum aculeatum (L.) Roth, 1799";"MOY"
115061;"Polystichum lonchitis (L.) Roth, 1799";"Polystichum lonchitis (L.) Roth, 1799";"FAI"
115076;"Polystichum setiferum (Forssk.) T.Moore ex Woyn., 1913";"Polystichum setiferum (Forssk.) T.Moore ex Woyn.,  1913";"MOY"
115110;"Populus alba L., 1753";"Populus alba L., 1753";"MOY"
115145;"Populus nigra L., 1753";"Populus nigra L., 1753";"MOY"
139169;"Populus nigra subsp. betulifolia (Pursh) W.Wettst., 1952";"Populus nigra subsp. betulifolia (Pursh) W.Wettst.,  1952";"DD"
139172;"Populus nigra subsp. neapolitana (Ten.) Maire, 1932";"Populus nigra subsp. neapolitana (Ten.) Maire, 1932";"MOY"
115156;"Populus tremula L., 1753";"Populus tremula L., 1753";"FAI"
115215;"Portulaca oleracea L., 1753";"Portulaca granulatostellulata (Poelln.) Ricceri &  Arrigoni, 2000";"DD"
115215;"Portulaca oleracea L., 1753";"Portulaca nitida (Danin & H.G.Baker) Ricceri &  Arrigoni, 2000";"DD"
115215;"Portulaca oleracea L., 1753";"Portulaca oleracea L., 1753";"DD"
115215;"Portulaca oleracea L., 1753";"Portulaca trituberculata Danin, Domina & Raimondo,  2008";"DD"
115222;"Posidonia oceanica (L.) Delile, 1813";"Posidonia oceanica (L.) Delile, 1813";"DD"
115228;"Potamogeton alpinus Balb., 1804";"Potamogeton alpinus Balb., 1804";"MOY"
115233;"Potamogeton berchtoldii Fieber, 1838";"Potamogeton berchtoldii Fieber, 1838";"MOY"
115237;"Potamogeton coloratus Hornem., 1813";"Potamogeton coloratus Hornem., 1813";"MOY"
115245;"Potamogeton crispus L., 1753";"Potamogeton crispus L., 1753";"MOY"
115256;"Potamogeton friesii Rupr., 1845";"Potamogeton friesii Rupr., 1845";"DD"
115258;"Potamogeton gramineus L., 1753";"Potamogeton gramineus L., 1753";"FOR"
115270;"Potamogeton lucens L., 1753";"Potamogeton lucens L., 1753";"FOR"
115280;"Potamogeton natans L., 1753";"Potamogeton natans L., 1753";"MOY"
115282;"Potamogeton nodosus Poir., 1816";"Potamogeton nodosus Poir., 1816";"MOY"
115296;"Potamogeton perfoliatus L., 1753";"Potamogeton perfoliatus L., 1753";"FOR"
115301;"Potamogeton polygonifolius Pourr., 1788";"Potamogeton polygonifolius Pourr., 1788";"MOY"
115302;"Potamogeton praelongus Wulfen, 1805";"Potamogeton praelongus Wulfen, 1805";"MOY"
115305;"Potamogeton pusillus L., 1753";"Potamogeton pusillus L., 1753";"DD"
717857;"Potamogeton schweinfurthii A.Benn., 1901 [nom. et typ. cons.]";"Potamogeton schweinfurthii A.Benn., 1901";"FOR"
115326;"Potamogeton trichoides Cham. & Schltdl., 1827";"Potamogeton trichoides Cham. & Schltdl., 1827";"FOR"
115395;"Potentilla alba L., 1753";"Potentilla alba L., 1753";"FOR"
139232;"Potentilla anglica subsp. nesogenes (Briq.) Gamisans, 1985";"Potentilla anglica subsp. nesogenes (Briq.) Gamisans,  1985";"TFO"
115407;"Potentilla argentea L., 1753";"Potentilla argentea L., 1753";"MOY"
115414;"Potentilla aurea L., 1756";"Potentilla aurea L., 1756";"MOY"
115425;"Potentilla brauneana Hoppe, 1806";"Potentilla brauneana Hoppe, 1804";"MOY"
115431;"Potentilla caulescens L., 1756";"Potentilla caulescens L., 1756";"MOY"
139253;"Potentilla caulescens subsp. caulescens L., 1756";"Potentilla caulescens subsp. caulescens L., 1756";"MOY"
139257;"Potentilla caulescens subsp. petiolulata (Gaudin) Nyman, 1878";"Potentilla caulescens subsp. petiolulata (Gaudin)  Nyman, 1878";"MOY"
115437;"Potentilla cinerea Chaix ex Vill., 1779";"Potentilla cinerea Chaix ex Vill., 1779";"MOY"
115449;"Potentilla crantzii (Crantz) Beck ex Fritsch, 1897";"Potentilla crantzii (Crantz) Beck ex Fritsch, 1897";"FAI"
115452;"Potentilla crassinervia Viv., 1825";"Potentilla crassinervia Viv., 1825";"FOR"
115458;"Potentilla delphinensis Gren. & Godr., 1848";"Potentilla delphinensis Gren. & Godr., 1848";"TFO"
NA;NA;"Potentilla erecta (L.) Raeusch., 1797";"MOY"
115474;"Potentilla fagineicola Lamotte, 1877";"Potentilla fagineicola Lamotte, 1877";"MOY"
115486;"Potentilla frigida Vill., 1788";"Potentilla frigida Vill., 1788";"FOR"
115498;"Potentilla grandiflora L., 1753";"Potentilla grandiflora L., 1753";"MOY"
115509;"Potentilla heptaphylla L., 1755";"Potentilla heptaphylla L., 1755";"MOY"
115515;"Potentilla hirta L., 1753";"Potentilla hirta L., 1753";"MOY"
115519;"Potentilla inaperta Jord., 1849";"Potentilla inaperta Jord., 1849";"TFO"
115526;"Potentilla inclinata Vill., 1788 [nom. cons.]";"Potentilla inclinata Vill., 1788";"MOY"
115554;"Potentilla micrantha Ramond ex DC., 1805";"Potentilla micrantha Ramond ex DC., 1805";"MOY"
115563;"Potentilla multifida L., 1753";"Potentilla multifida L., 1753";"MOY"
115566;"Potentilla neglecta Baumg., 1816";"Potentilla neglecta Baumg., 1816";"MOY"
115573;"Potentilla nivalis Lapeyr., 1782";"Potentilla nivalis Lapeyr., 1782";"MOY"
115574;"Potentilla nivea L., 1753 [nom. et typ. cons.]";"Potentilla nivea L., 1753";"MOY"
611467;"Potentilla pedata Willd. ex Hornem., 1815";"Potentilla pedata Willd. ex Hornem., 1815";"MOY"
115614;"Potentilla puberula Krašan, 1867";"Potentilla puberula Krašan, 1867";"FOR"
115619;"Potentilla pyrenaica Ramond ex DC., 1805";"Potentilla pyrenaica Ramond ex DC., 1805";"MOY"
115620;"Potentilla recta L., 1753";"Potentilla recta L., 1753";"MOY"
115624;"Potentilla reptans L., 1753";"Potentilla reptans L., 1753";"MOY"
115637;"Potentilla saxifraga Ardoino ex De Not., 1848";"Potentilla saxifraga Ardoino ex De Not., 1848";"FOR"
115655;"Potentilla sterilis (L.) Garcke, 1856";"Potentilla sterilis (L.) Garcke, 1856";"MOY"
115669;"Potentilla supina L., 1753";"Potentilla supina L., 1753";"FOR"
115678;"Potentilla thuringiaca Bernh. ex Link, 1822";"Potentilla thuringiaca Bernh. ex Link, 1822";"MOY"
115687;"Potentilla valderia L., 1759";"Potentilla valderia L., 1759";"FOR"
115693;"Potentilla velutina Lehm., 1835";"Potentilla velutina Lehm., 1835";"MOY"
115694;"Potentilla verna L., 1753 [nom. et typ. cons.]";"Potentilla verna L., 1753";"MOY"
115789;"Poterium sanguisorba L., 1753";"Poterium sanguisorba L., 1753";"FAI"
718277;"Poterium sanguisorba subsp. balearica (Bourg. ex Nyman) Stace, 2009";"Poterium sanguisorba subsp. balearica (Bourg. ex  Nyman) Stace, 2009";"MOY"
620592;"Poterium sanguisorba subsp. sanguisorba L., 1753";"Poterium sanguisorba subsp. sanguisorba L., 1753";"MOY"
115792;"Poterium verrucosum Link ex G.Don, 1832";"Poterium verrucosum Link ex G.Don, 1832";"MOY"
115797;"Prangos trifida (Mill.) Herrnst. & Heyn, 1977";"Prangos trifida (Mill.) Herrnst. & Heyn, 1977";"MOY"
115800;"Prasium majus L., 1753";"Prasium majus L., 1753";"FOR"
115813;"Prenanthes purpurea L., 1753";"Prenanthes purpurea L., 1753";"FAI"
115833;"Primula allionii Loisel., 1809";"Primula allionii Loisel., 1809";"FOR"
115858;"Primula cottia Widmer, 1889";"Primula cottia Widmer, 1889";"DD"
115865;"Primula elatior (L.) Hill, 1765";"Primula elatior (L.) Hill, 1765";"MOY"
115865;"Primula elatior (L.) Hill, 1765";"Primula elatior subsp. elatior (L.) Hill, 1765";"MOY"
115884;"Primula intricata Gren. & Godr., 1853";"Primula elatior subsp. intricata (Gren. & Godr.)  Widmer, 1891";"MOY"
115868;"Primula farinosa L., 1753";"Primula farinosa L., 1753";"MOY"
115873;"Primula halleri J.F.Gmel., 1775";"Primula halleri J.F.Gmel., 1775";"MOY"
115875;"Primula hirsuta All., 1773";"Primula hirsuta All., 1773";"MOY"
115883;"Primula integrifolia L., 1753";"Primula integrifolia L., 1753";"MOY"
139370;"Primula latifolia subsp. graveolens (Hegetschw.) Rouy, 1908";"Primula latifolia subsp. graveolens (Hegetschw.) Rouy,  1908";"MOY"
139371;"Primula latifolia subsp. latifolia Lapeyr., 1813";"Primula latifolia subsp. latifolia Lapeyr., 1813";"FOR"
115891;"Primula lutea Vill., 1787";"Primula lutea Vill., 1787";"MOY"
115893;"Primula marginata Curtis, 1792";"Primula marginata Curtis, 1792";"MOY"
115903;"Primula pedemontana E.Thomas ex Gaudin, 1828";"Primula pedemontana E.Thomas ex Gaudin, 1828";"FOR"
115918;"Primula veris L., 1753";"Primula veris L., 1753";"FAI"
139395;"Primula vulgaris subsp. vulgaris Huds., 1762";"Primula vulgaris subsp. vulgaris Huds., 1762";"MOY"
115975;"Prospero autumnale (L.) Speta, 1982";"Prospero autumnale (L.) Speta, 1982";"MOY"
610864;"Prospero corsicum (Boullu) J.-M.Tison, 2006";"Prospero corsicum (Boullu) J.-M.Tison, 2006";"TFO"
161781;"Prospero obtusifolium (Poir.) Speta, 1982";"Prospero obtusifolium (Poir.) Speta, 1982";"TFO"
115977;"Prospero pulchellum (Munby) Speta, 1982";"Prospero pulchellum (Munby) Speta, 1982";"DD"
1030499;"Prunella grandiflora (L.) Turra, 1764";"Prunella grandiflora (L.) Scholler, 1775";"MOY"
115994;"Prunella hastifolia Brot., 1804";"Prunella hastifolia Brot., 1804";"MOY"
115996;"Prunella hyssopifolia L., 1753";"Prunella hyssopifolia L., 1753";"MOY"
115998;"Prunella laciniata (L.) L., 1763";"Prunella laciniata (L.) L., 1763";"MOY"
116012;"Prunella vulgaris L., 1753";"Prunella vulgaris L., 1753";"MOY"
116043;"Prunus avium (L.) L., 1755";"Prunus avium (L.) L., 1755";"FAI"
116050;"Prunus brigantina Vill., 1786";"Prunus brigantina Vill., 1786";"MOY"
965160;"Prunus domestica var. insititia (L.) Fiori & Paol., 1898";"Prunus domestica subsp. insititia (L.) Bonnier &  Layens, 1894";"MOY"
116096;"Prunus mahaleb L., 1753";"Prunus mahaleb L., 1753";"MOY"
116109;"Prunus padus L., 1753";"Prunus padus L., 1753";"MOY"
116117;"Prunus prostrata Labill., 1791";"Prunus prostrata Labill., 1791";"MOY"
116142;"Prunus spinosa L., 1753";"Prunus spinosa L., 1753";"FAI"
116192;"Pseudarrhenatherum longifolium (Thore) Rouy, 1922";"Pseudarrhenatherum longifolium (Thore) Rouy, 1922";"FOR"
116206;"Pseudorchis albida (L.) Á.Löve & D.Löve, 1969";"Pseudorchis albida (L.) Á.Löve & D.Löve, 1969";"MOY"
116210;"Pseudorlaya pumila (L.) Grande, 1925";"Pseudorlaya pumila (L.) Grande, 1925";"FOR"
717438;"Pseudoturritis turrita (L.) Al-Shehbaz, 2005";"Pseudoturritis turrita (L.) Al-Shehbaz, 2005";"FAI"
116225;"Psilurus incurvus (Gouan) Schinz & Thell., 1913";"Psilurus incurvus (Gouan) Schinz & Thell., 1913";"MOY"
116265;"Pteridium aquilinum (L.) Kuhn, 1879";"Pteridium aquilinum (L.) Kuhn, 1879";"FAI"
116272;"Pteris cretica L., 1767";"Pteris cretica L., 1767";"MOY"
116323;"Ptilostemon casabonae (L.) Greuter, 1967";"Ptilostemon casabonae (L.) Greuter, 1967";"FOR"
116339;"Ptychotis saxifraga (L.) Loret & Barrandon, 1876";"Ptychotis saxifraga (L.) Loret & Barrandon, 1876";"MOY"
761901;"Puccinellia distans (Jacq.) Parl., 1848";"Puccinellia distans (Jacq.) Parl., 1848";"MOY"
116349;"Puccinellia fasciculata (Torr.) E.P.Bicknell, 1907";"Puccinellia fasciculata (Torr.) E.P.Bicknell, 1907";"FOR"
116350;"Puccinellia festuciformis (Host) Parl., 1850";"Puccinellia festuciformis (Host) Parl., 1850";"FOR"
612552;"Puccinellia festuciformis subsp. festuciformis (Host) Parl., 1850";"Puccinellia festuciformis subsp. festuciformis (Host)  Parl., 1850";"FOR"
718398;"Puccinellia festuciformis subsp. lagascana Julià & J.M.Monts., 1999";"Puccinellia festuciformis subsp. lagascana Julià &  J.M.Monts.";"DD"
116392;"Pulicaria dysenterica (L.) Bernh., 1800";"Pulicaria dysenterica (L.) Bernh., 1800";"MOY"
